99
64
2
5
2
2
-0.064673655	0.114216246	-0.0065704053	-0.03783545	-0.09562984	0.10561624	-0.07413635	0.0644783	0.0026294282	-0.046182413	-0.033114854	-0.02613139	-0.08339977	0.058312	0.10819173	0.07573821	-0.14536546	0.005368893	0.11738571	-0.15901884	0.0046645147	0.057580058	0.08997797	-0.045122676	0.020512518	0.117100276	-0.056898396	0.12234601	0.016277492	0.10689122	0.114466265	0.0751931	-0.32879412	0.03406625	-0.023496216	-0.030939255	-0.009115621	0.03824971	0.16408327	-0.026244948	0.06675919	0.07580901	0.061404448	-0.013652663	0.032183643	-0.017806029	-0.15681125	0.06297436	-0.11905374	0.02349123	0.010098219	0.058837775	-0.013854569	-0.0014114452	0.0220918	0.03211585	0.007993575	0.014512101	0.16074485	0.09307331	0.14273085	0.08746432	0.06966051	0.095649876	
0.039393593	0.10436436	0.11998796	0.082681224	0.06349813	0.059074968	0.17705882	0.025250005	0.10991187	0.083237454	-0.04267165	-0.0014057506	0.046210658	-0.22162524	0.024289599	-0.071179	0.15542127	-0.059216026	0.15697013	0.12291171	0.0005515335	-0.074623905	0.22011954	-0.041544814	0.123372644	0.06143245	0.10327829	0.057309546	0.056513738	0.13779105	0.12694323	0.072104864	0.08870276	0.18526179	0.013232581	0.042893954	-0.0024655506	0.024329351	0.02010376	0.0005773883	0.07160671	0.013142698	0.20796959	-0.09018352	0.037352916	-0.045751356	0.053220432	-0.014553311	0.033248983	0.006071389	0.02817848	-0.05058743	0.015482575	0.018150415	-0.21630748	0.13674305	-0.057390273	0.2628098	0.287202	0.087763764	0.1454254	0.23764709	0.28318965	0.10251093	
0.046070367	-0.042199384	-0.099380314	-0.028859567	-0.16416931	-0.07727442	-0.07185074	-0.076414056	0.07629859	0.14477874	-0.03352765	0.17935884	0.0061812634	0.067158215	0.15038869	0.053979103	0.09274696	-0.000108044966	0.10438166	-0.0947591	0.13523819	-0.023164058	-0.0810423	-0.021137051	0.0392245	-0.002838569	-0.029529385	0.11184724	0.12519239	0.18322755	-0.015762877	0.18084896	-0.044936936	0.024943678	0.16148429	-0.17225914	0.06289339	-0.010668019	0.18355806	0.023894306	-0.27302092	0.09024294	-0.1686824	0.1752951	-0.12540488	0.20827256	0.16071044	0.03720776	0.16706294	-0.07590087	0.0054368135	-0.021894747	-0.058096003	-0.066974685	0.000834427	-0.1222	0.0020333927	0.059034165	-0.013940784	-0.049181465	0.20932196	0.12434963	-0.035787594	0.12948617	
-0.09324561	-0.0036025397	-0.0102029275	-0.028676137	0.10659656	0.06756339	-0.12159971	0.033818986	0.121327296	0.16230804	0.069198065	0.019364625	-0.44518492	-0.44667476	0.06767378	-0.14107117	-0.10334099	-0.00012230131	-0.12465247	0.29399145	0.1861116	-0.1575728	0.053035114	-0.038754787	0.076595254	-0.028430572	0.048531257	-0.04292537	0.14585894	-0.21018362	-0.02005405	0.16418757	0.10724357	-0.19262087	-0.38600963	-0.11589287	-0.10554459	0.3383823	-0.07277806	-0.06373641	0.34117696	0.14051123	0.013508074	-0.027705539	0.06934355	0.0955867	0.24094377	0.5735221	-0.49333352	0.2452558	0.04301292	-0.18554324	0.04854615	0.32048565	-0.12987925	-0.1649493	0.07903448	-0.073075145	0.2658745	-0.048809588	-0.12650904	-0.21654914	0.13077024	0.16081488	
0.28458574	0.058556203	0.042214517	-0.058933306	-0.029418183	0.07220327	0.10836394	0.0058023822	0.08976745	-0.19626577	-0.022264712	0.0017331531	-0.16083932	-0.11786256	0.00781685	-0.014719826	-0.17520002	-0.055138696	0.027906748	-0.17812853	0.014619464	-0.04937644	0.15916303	0.09810141	0.020599898	0.03996537	0.09445985	0.059348907	0.045022476	0.06090231	0.15765437	-0.0069726044	0.08453129	0.19080396	-0.08854949	0.023228534	-0.026872601	-0.087102465	0.05836358	0.004397544	0.033326656	0.0871595	-0.010078815	-0.1187118	0.11790523	0.0376599	0.088747665	0.017510692	-0.14274189	-0.015930634	0.011816992	-0.016044872	0.0039033492	0.026902774	-0.10488609	-0.13751553	0.05033156	-0.01502499	-0.03493529	-0.02849109	0.21117467	0.08177481	0.10434052	-0.12770995	
-0.12065731	-0.17524786	0.0704283	-0.1888743	-0.18524797	0.154056	0.012958621	-0.15068246	0.008723768	-0.076898254	0.066354536	0.08569383	0.16089083	0.070437826	0.0680068	-0.126735	-0.075627804	0.0136645045	-0.14246476	-0.12378934	-0.017484175	0.070865385	0.026600314	-0.11488989	0.16975039	0.04797111	-0.1323423	-0.15180938	0.07912037	0.0027940173	-0.19679128	-0.17543365	0.13909076	-0.12998116	-0.19452207	0.069426745	-0.0707976	-0.05640341	0.11848084	-0.098403335	-0.04146587	0.17822318	-0.12632938	0.06729654	-0.10756309	-0.037814263	0.03938818	0.106671795	0.042806603	0.06340999	0.079141885	-0.11693606	-0.178999	0.06355756	-0.040606845	0.09114893	0.09631313	-0.0009243945	0.08602294	-0.005020637	-0.024754489	0.09593271	0.16240937	0.057483237	
0.050390713	-0.09690394	0.029199818	0.04544135	0.059998192	0.04612223	0.021589108	-0.11792425	0.2267851	0.063495986	0.062237576	0.0213861	0.013464908	0.04507214	-0.016853342	0.03523308	0.19361588	0.027325647	0.038965657	0.18567094	0.22549781	0.004937205	0.18344614	-0.015984418	0.1599536	0.00018337724	0.029639265	0.05695691	-0.015286569	0.010888645	0.08966766	0.2721976	0.28186524	-0.14001049	0.06730542	0.11049612	-0.09460006	0.041778978	-0.13395683	0.02115341	0.069506	0.24566032	-0.09560738	-0.023655476	0.0038156642	0.06231454	0.027039364	0.10414204	0.10962428	0.02155131	0.047572326	0.028074095	0.05019492	0.09397167	-0.039482705	0.22059402	0.04890849	0.12862238	0.21798244	0.0115442	-0.0074684	-0.08802996	0.20887236	-0.030627511	
0.0065244385	-0.0056666187	-0.07072911	-0.017335247	-0.03012865	0.0017507301	-0.2233819	0.09228448	-0.13455622	-0.106927745	0.022236723	-0.033085454	0.07616969	0.002106158	0.02851628	-0.03595087	-0.11563643	0.0042331032	-0.01209723	-0.106276385	-0.09943151	0.0116549935	-0.0644109	0.034294	0.028081076	-0.001860051	-0.059046805	-0.017037602	-0.08332968	0.028609116	-0.023760771	-0.19670604	-0.094804466	-0.0891208	0.05822168	0.04754446	-0.036332227	0.04367257	0.07393685	0.008141625	0.009150833	0.06773881	0.06526058	-0.039970726	0.02718547	0.02387586	0.013643504	-0.07992085	-0.11948629	-0.030335093	0.11855458	-0.053246435	-0.016693156	0.008093365	-0.08169298	-0.05942216	0.054850154	0.11303414	-0.11436835	-0.1349217	-0.03612656	0.01915625	-0.09821167	-0.032449722	
0.013033615	-0.14066438	0.011244602	0.036027506	0.050073754	0.03012907	0.019146834	-0.033599332	-0.16074339	0.09496553	-0.0018447601	0.045388836	-0.08550356	-0.031111078	-0.016355714	0.087188445	-0.02890575	-0.021773795	-0.016130242	-0.15355024	0.19012217	0.04076546	0.08641606	-0.09272257	-0.050058648	0.060739297	-0.006801001	0.0018215763	0.06502392	0.05483738	0.08414264	0.09651726	0.1331269	-0.10123257	0.014407131	-0.0021059327	-0.0008548144	0.051200952	0.007798079	0.0061576325	-0.0018841159	0.08640198	-0.12716383	-0.048990984	0.053248353	-0.036692847	0.14448039	-0.014642365	-0.08281056	7.656845e-05	0.2851163	0.006326012	0.009404185	0.106966354	-0.06493346	-0.10187084	-0.02495876	0.031907056	0.043084342	0.045818064	-0.054238997	-0.05341529	-0.019183112	0.007913027	
-0.119989604	0.26402432	-0.04365941	-0.029820735	0.08671177	0.14679049	0.1121628	-0.008721207	0.044192504	-0.18438452	0.04084794	0.03980923	-0.072632656	-0.1467966	0.019693833	0.08757963	-0.14659533	0.017483285	-0.3295018	0.16353899	0.100843236	-0.24192958	-0.21281138	0.061918538	-6.0911883e-05	-0.03486913	-0.03350166	-0.113873415	0.16528796	-0.048277587	-0.07495532	-0.051577795	-0.11506526	-0.17099065	-0.06949872	-0.019401584	0.05141532	0.23526365	0.06762587	-0.03927886	0.067686036	0.27862996	0.017817628	-0.019343622	-0.10465786	-0.049617946	-0.013648769	0.232575	0.3089247	0.004025585	-0.34107727	0.10112549	-0.015005025	0.1005993	-0.20543186	-0.08375412	0.18536827	-0.077207245	-0.11901837	-0.04007439	0.10326271	-0.076315716	0.09767679	0.2806308	
